"experiment","version","interview_date","task","PROLIFIC_PID","workerId","identifier","first","trial_num","time_elapsed","reaction_time","trial_id","condition","choice","correct","confidence","cells","selected"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",17,1610591,3007.10000000894,158,"mirror","dist",0,2,"CR","dist3"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",18,1616772,1112.79999999702,159,"mirror","dist",0,2,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",19,1622864,1037.29999999702,188,"mirror","dist",0,2,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",20,1631102,3021.29999999702,241,"mirror","sheep",0,2,"CR","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",21,1638315,2090.79999999702,263,"mirror","dist",0,2,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",22,1646182,1481.60000000894,154,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",23,1652590,1236.70000000298,172,"mirror","dist",0,4,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",24,1660594,2745.10000000894,116,"chase","wolf",1,2,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",25,1667254,1530.89999999106,121,"mirror","sheep",0,1,"CR","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",26,1673755,1375.60000000894,152,"mirror","dist",0,4,"CR","dist5"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",27,1680051,1146.39999999106,195,"mirror","wolf",1,2,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",28,1686454,1240.70000000298,126,"chase","wolf",1,3,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",29,1696551,4810.89999999106,207,"mirror","dist",0,2,"CR","dist5"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",30,1702760,1117,81,"mirror","wolf",1,2,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",31,1708716,844.29999999702,89,"mirror","dist",0,2,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",32,1714602,777.29999999702,133,"chase","dist",0,2,"Ms","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",33,1721274,1465.29999999702,162,"mirror","dist",0,1,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",34,1727493,1117.20000000298,268,"chase","wolf",1,3,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",35,1733794,1010.20000000298,206,"chase","wolf",1,5,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",36,1739942,1019.29999999702,146,"mirror","dist",0,4,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",37,1746455,1343.5,87,"mirror","wolf",1,3,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",38,1752508,962.600000008941,56,"chase","wolf",1,2,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",39,1759088,1111.79999999702,292,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",40,1765966,993.5,216,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",41,1772572,1242.20000000298,245,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",42,1779059,1380.5,136,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",43,1785272,1058.40000000596,246,"mirror","dist",0,3,"CR","dist3"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",44,1791445,920.70000000298,13,"mirror","dist",0,3,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",45,1798406,1617.79999999702,32,"chase","wolf",1,1,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",46,1805696,1390.39999999106,42,"chase","wolf",1,5,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",47,1811809,1004.10000000894,45,"chase","dist",0,3,"Ms","dist1"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",48,1818398,1497.20000000298,55,"mirror","wolf",1,2,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",49,1825030,1562.09999999404,124,"mirror","dist",0,1,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",50,1832387,2091.20000000298,163,"mirror","wolf",1,2,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",51,1854918,1114.20000000298,283,"mirror","sheep",0,3,"CR","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",52,1864118,3780.29999999702,139,"mirror","dist",0,1,"CR","dist3"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",53,1870924,1560.59999999404,113,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",54,1880064,1571.29999999702,11,"chase","wolf",1,3,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",55,1886199,909.40000000596,123,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",56,1893365,1268.29999999702,171,"chase","wolf",1,5,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",57,1899546,922.40000000596,51,"chase","wolf",1,3,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",58,1906726,1045.10000000894,192,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",59,1914627,1085.60000000894,22,"chase","dist",0,3,"Ms","dist1"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",60,1921025,1149.20000000298,86,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",61,1929005,2694.70000000298,105,"mirror","dist",0,2,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",62,1935594,1429.30000001192,97,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",63,1943203,2107.59999999404,202,"mirror","dist",0,1,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",64,1949366,1002.09999999404,252,"chase","wolf",1,3,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",65,1955938,1395.30000001192,196,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",66,1962296,1212.20000000298,219,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",67,1968650,1117.80000001192,80,"chase","wolf",1,3,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",68,1975133,1154.5,198,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",69,1981767,1330.09999999404,240,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1OOCYEFLAJD98","A1OOCYEFLAJD98_wolf","sheep",70,1988901,1708.09999999404,290,"mirror","wolf",1,1,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",1,106503,1469.30000007153,254,"mirror","sheep",1,3,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",2,113158,983.600000023842,251,"mirror","dist",0,2,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",3,124115,4605.39999997616,230,"mirror","dist",0,4,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",4,134020,3888.60000002384,261,"mirror","dist",0,4,"CR","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",5,142922,3014.89999997616,248,"mirror","dist",0,2,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",6,150800,1669.40000009537,233,"mirror","sheep",1,2,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",7,158787,1387.39999997616,267,"chase","sheep",1,5,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",8,166370,2374.89999997616,263,"chase","dist",0,2,"Ms","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",9,173111,742.600000023842,262,"chase","dist",0,3,"Ms","dist3"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",10,180568,792.399999976158,231,"mirror","wolf",0,3,"CR","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",11,187686,1188.40000009537,241,"mirror","sheep",1,2,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",12,195373,1364.5,245,"chase","dist",0,5,"Ms","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",13,201718,1065.20000004768,236,"chase","dist",0,2,"Ms","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",14,208877,729.600000023842,257,"chase","dist",0,3,"Ms","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",15,214896,747.700000047684,222,"chase","dist",0,2,"Ms","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",16,221703,1429.39999997616,154,"chase","wolf",0,4,"Ms","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",17,228555,1581,210,"chase","dist",0,2,"Ms","dist2"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",18,236114,2187.10000002384,237,"chase","dist",0,4,"Ms","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",19,243509,2183,232,"chase","wolf",0,3,"Ms","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",20,249770,984.299999952316,131,"mirror","dist",0,2,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",21,256530,1381.20000004768,124,"chase","dist",0,3,"Ms","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",22,262715,874.399999976158,142,"mirror","dist",0,2,"CR","dist3"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",23,268886,762.399999976158,135,"mirror","dist",0,3,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",24,275230,882.700000047684,132,"mirror","dist",0,4,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",25,282232,770.600000023842,176,"mirror","dist",0,3,"CR","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",26,289418,1259.80000007153,180,"chase","sheep",1,4,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",27,296135,1545.70000004768,146,"mirror","sheep",1,1,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",28,302327,824.699999928474,53,"chase","wolf",0,5,"Ms","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",29,313170,5612.79999995232,16,"chase","dist",0,3,"Ms","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",30,319542,1035.89999997616,136,"chase","dist",0,1,"Ms","dist3"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",31,326480,1471.60000002384,147,"mirror","dist",0,4,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",32,333189,1396.69999992847,260,"mirror","dist",0,3,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",33,340135,1654.10000002384,193,"chase","dist",0,2,"Ms","dist3"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",34,347452,1963.10000002384,226,"mirror","dist",0,4,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",35,354408,1527.10000002384,178,"mirror","dist",0,3,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",36,361190,1454.10000002384,64,"mirror","dist",0,4,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",37,367389,837.700000047684,22,"mirror","wolf",0,3,"CR","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",38,383762,10881.1000000238,25,"mirror","dist",0,2,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",39,390072,1007.19999992847,139,"chase","dist",0,2,"Ms","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",40,397432,1525.89999997616,166,"chase","sheep",1,4,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",41,404395,970.5,148,"mirror","dist",0,2,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",42,412204,2028.29999995232,95,"chase","dist",0,2,"Ms","dist2"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",43,422833,4173.79999995232,238,"chase","sheep",1,5,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",44,433010,4354.29999995232,85,"chase","dist",0,2,"Ms","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",45,441098,2458,224,"mirror","dist",0,4,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",46,551392,27174,155,"mirror","dist",0,3,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",47,557484,746.899999976158,259,"mirror","dist",0,4,"CR","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",48,564545,1350.89999997616,195,"mirror","sheep",1,2,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",49,570843,944.900000095367,42,"mirror","wolf",0,3,"CR","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",50,598086,22059,15,"chase","dist",0,4,"Ms","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",51,604656,1393.60000002384,240,"chase","dist",0,2,"Ms","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",52,610867,834.299999952316,170,"chase","sheep",1,5,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",53,617108,941.600000023842,83,"chase","dist",0,4,"Ms","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",54,623280,883.100000023842,109,"chase","dist",0,3,"Ms","dist2"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",55,629609,1039,80,"chase","dist",0,4,"Ms","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",56,635852,1000.89999997616,167,"chase","dist",0,3,"Ms","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",57,641927,792.899999976158,160,"mirror","dist",0,2,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",58,647896,699.100000023842,234,"chase","sheep",1,5,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",59,654672,1357.29999995232,34,"mirror","wolf",0,4,"CR","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",60,660986,1063,18,"chase","dist",0,3,"Ms","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",61,667339,1070.69999992847,163,"mirror","sheep",1,4,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",62,673554,907.300000071526,211,"chase","dist",0,3,"Ms","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",63,679997,1251.60000002384,81,"chase","sheep",1,4,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",64,686150,877.100000023842,203,"mirror","dist",0,2,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",65,692177,807,9,"chase","dist",0,4,"Ms","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",66,698847,815.399999976158,216,"mirror","dist",0,5,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",67,705324,1191,32,"mirror","dist",0,4,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",68,711927,1337.09999990463,102,"mirror","dist",0,3,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",69,718634,1172.30000007153,97,"mirror","dist",0,4,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_sheep","sheep",70,725326,1182.80000007153,4,"chase","dist",0,5,"Ms","dist3"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",1,1177381,987.899999976158,254,"mirror","dist",0,5,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",2,1184566,1900.79999995232,251,"mirror","sheep",0,4,"CR","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",3,1192001,2056.20000004768,230,"mirror","wolf",1,3,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",4,1198918,1659.09999990463,261,"mirror","dist",0,3,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",5,1206432,2180.5,248,"mirror","sheep",0,5,"CR","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",6,1213414,1642.20000004768,233,"mirror","dist",0,4,"CR","dist3"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",7,1220477,1327.20000004768,267,"chase","sheep",0,5,"Ms","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",8,1227036,879.400000095367,263,"chase","dist",0,4,"Ms","dist5"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",9,1233989,1605.10000002384,262,"chase","wolf",1,3,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",10,1241149,1868.09999990463,231,"mirror","sheep",0,3,"CR","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",11,1247797,1303.89999997616,241,"mirror","dist",0,3,"CR","dist5"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",12,1254125,805.899999976158,245,"chase","dist",0,3,"Ms","dist3"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A1Q56N80RJLQ7S","A1Q56N80RJLQ7S_wolf","sheep",13,1261373,1636.70000004768,236,"chase","sheep",0,3,"Ms","sheep"
