"experiment","version","interview_date","task","PROLIFIC_PID","workerId","identifier","first","trial_num","time_elapsed","reaction_time","trial_id","condition","choice","correct","confidence","cells","selected"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",29,1786817,736.699999999255,247,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",30,1793213,1129.5,236,"mirror","dist",0,4,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",31,1799856,1351.39999999851,80,"mirror","dist",0,4,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",32,1805919,847.599999997765,231,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",33,1812134,973.10000000149,160,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",34,1818983,1656.40000000224,35,"chase","dist",0,1,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",35,1825299,1149,29,"mirror","dist",0,1,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",36,1831765,1227.10000000149,189,"chase","dist",0,1,"Ms","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",37,1838356,892.39999999851,230,"mirror","dist",0,1,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",38,1844588,996.599999997765,170,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",39,1850603,944.89999999851,164,"mirror","dist",0,1,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",40,1856550,695.70000000298,242,"chase","sheep",1,1,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",41,1862365,623,250,"chase","sheep",1,1,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",42,1869722,2153.69999999925,3,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",43,1876051,1119.69999999925,194,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",44,1882061,746.5,174,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",45,1888293,971.5,115,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",46,1894218,738.300000000745,41,"chase","dist",0,4,"Ms","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",47,1901393,1984.70000000298,168,"mirror","dist",0,4,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",48,1907545,948.300000000745,52,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",49,1913786,1034.29999999702,234,"mirror","dist",0,4,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",50,1920073,1113,33,"chase","sheep",1,1,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",51,1926332,1129.39999999851,155,"mirror","wolf",0,1,"CR","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",52,1932364,831.5,165,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",53,1939390,1062.80000000075,228,"chase","dist",0,1,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",54,1945464,891.800000000745,183,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",55,1953678,2482,259,"mirror","dist",0,1,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",56,1960262,1112.79999999702,97,"mirror","wolf",0,1,"CR","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",57,1967885,2291.5,79,"mirror","dist",0,1,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",58,1975246,2190.5,105,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",59,1981005,620.60000000149,203,"mirror","dist",0,1,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",60,1987156,865.599999997765,8,"mirror","sheep",1,1,"FA","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",61,1993569,1190.20000000298,146,"mirror","sheep",1,1,"FA","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",62,2000148,906.900000002235,19,"mirror","dist",0,4,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",63,2006283,1011.69999999925,186,"mirror","dist",0,1,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",64,2013474,2019.19999999925,253,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",65,2021137,2470.10000000149,240,"mirror","sheep",1,1,"FA","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",66,2027456,1222.90000000224,32,"mirror","dist",0,1,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",67,2034159,1412.5,125,"mirror","dist",0,1,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",68,2040217,856.70000000298,261,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",69,2046735,1266.19999999925,114,"mirror","dist",0,1,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A11FRLH5KWRLBV","A11FRLH5KWRLBV_sheep","wolf",70,2052800,865.5,49,"chase","sheep",1,4,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",1,149195,2127,6,"chase","dist",0,3,"Ms","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",2,157326,2419,72,"chase","dist",0,2,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",3,168678,5772,38,"chase","sheep",1,3,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",4,175706,1587,33,"chase","dist",0,3,"Ms","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",5,183912,2351,5,"chase","sheep",1,3,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",6,192185,2082,39,"chase","dist",0,5,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",7,203029,3476,36,"mirror","dist",0,4,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",8,210241,1542,245,"mirror","dist",0,5,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",9,218226,2601,51,"mirror","dist",0,3,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",10,225241,1438,260,"chase","wolf",0,4,"Ms","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",11,232346,1633,230,"mirror","dist",0,4,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",12,239110,1541,58,"chase","dist",0,4,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",13,257738,1761,203,"mirror","dist",0,4,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",14,265115,1734,64,"chase","wolf",0,4,"Ms","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",15,271956,1031,261,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",16,278896,1305,74,"chase","wolf",0,2,"Ms","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",17,287453,1662,239,"mirror","dist",0,3,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",18,294656,1462,25,"mirror","dist",0,3,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",19,305179,4803,2,"chase","dist",0,2,"Ms","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",20,313159,2408,195,"mirror","dist",0,3,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",21,321089,1298,20,"chase","dist",0,4,"Ms","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",22,328822,2406,249,"mirror","wolf",0,3,"CR","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",23,336516,2284,248,"chase","dist",0,3,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",24,344546,2839,16,"chase","dist",0,3,"Ms","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",25,351408,1563,9,"mirror","dist",0,3,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",26,358351,1558,207,"mirror","dist",0,3,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",27,367178,3439,253,"mirror","dist",0,5,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",28,373888,1464,57,"chase","dist",0,5,"Ms","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",29,380874,1362,146,"mirror","dist",0,5,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",30,387253,1317,262,"chase","dist",0,3,"Ms","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",31,393793,1381,65,"chase","dist",0,3,"Ms","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",32,400631,1446,259,"chase","dist",0,3,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",33,407618,1496,109,"mirror","dist",0,3,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",34,414548,1569,11,"mirror","dist",0,2,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",35,421479,1445,31,"mirror","dist",0,4,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",36,428594,1628,234,"chase","dist",0,4,"Ms","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",37,435511,1854,114,"mirror","dist",0,5,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",38,449672,8706,265,"mirror","wolf",0,5,"CR","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",39,456942,1701,56,"mirror","dist",0,3,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",40,465957,2249,91,"mirror","dist",0,2,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",41,473802,2243,237,"mirror","dist",0,2,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",42,482367,2748,268,"mirror","sheep",1,3,"FA","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",43,489594,1859,214,"chase","sheep",1,3,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",44,497575,2383,199,"mirror","dist",0,4,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",45,505208,1664,37,"mirror","dist",0,4,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",46,512895,2000,211,"mirror","dist",0,4,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",47,520725,2487,197,"chase","dist",0,5,"Ms","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",48,527554,1646,194,"chase","dist",0,2,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",49,534513,1386,175,"chase","dist",0,3,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",50,541754,1445,62,"chase","dist",0,3,"Ms","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",51,548112,1084,90,"chase","sheep",1,3,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",52,554675,1230,45,"mirror","sheep",1,3,"FA","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",53,561454,1418,76,"chase","dist",0,4,"Ms","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",54,568097,1248,79,"mirror","dist",0,4,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",55,575298,1645,205,"mirror","dist",0,1,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",56,582171,1722,246,"chase","dist",0,1,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",57,589587,1160,82,"chase","sheep",1,5,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",58,605792,10941,156,"chase","sheep",1,3,"Hit","sheep"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",59,618557,1289,241,"chase","dist",0,3,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",60,624911,1208,165,"chase","dist",0,3,"Ms","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",61,631931,1817,115,"chase","dist",0,3,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",62,639432,1734,14,"chase","dist",0,5,"Ms","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",63,648090,2345,193,"chase","dist",0,1,"Ms","dist6"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",64,655465,1947,46,"chase","dist",0,4,"Ms","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",65,662523,1366,269,"mirror","dist",0,5,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",66,690660,21644,204,"mirror","dist",0,3,"CR","dist2"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",67,697748,1631,116,"mirror","wolf",0,3,"CR","wolf"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",68,705083,1190,161,"mirror","dist",0,4,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",69,711920,1332,145,"mirror","dist",0,4,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","sheep",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_sheep","sheep",70,718533,1133,183,"mirror","dist",0,3,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",1,1244527,1236,6,"chase","dist",0,4,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",2,1251277,1282,72,"chase","dist",0,3,"Ms","dist6"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",3,1257915,1205,38,"chase","dist",0,3,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",4,1264323,1119,33,"chase","dist",0,3,"Ms","dist1"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",5,1271106,1404,5,"chase","sheep",0,3,"Ms","sheep"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",6,1278223,1417,39,"chase","dist",0,3,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",7,1287822,3805,36,"mirror","dist",0,3,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",8,1296005,2038,245,"mirror","dist",0,5,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",9,1302874,1354,51,"mirror","dist",0,5,"CR","dist6"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",10,1310093,1438,260,"chase","wolf",1,2,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",11,1316767,1293,230,"mirror","dist",0,1,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",12,1323779,1430,58,"chase","dist",0,1,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",13,1330886,1859,203,"mirror","dist",0,3,"CR","dist1"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",14,1337993,1603,64,"chase","dist",0,3,"Ms","dist1"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",15,1344553,1152,261,"mirror","sheep",0,4,"CR","sheep"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",16,1351363,953,74,"chase","wolf",1,4,"Hit","wolf"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",17,1360606,3935,239,"mirror","dist",0,5,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",18,1368090,1511,25,"mirror","sheep",0,5,"CR","sheep"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",19,1376713,2485,2,"chase","dist",0,3,"Ms","dist5"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",20,1383733,1407,195,"mirror","dist",0,4,"CR","dist3"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",21,1392155,2665,20,"chase","dist",0,4,"Ms","dist6"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",22,1398876,1257,249,"mirror","dist",0,4,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",23,1405543,1351,248,"chase","dist",0,4,"Ms","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",24,1412637,1205,16,"chase","dist",0,2,"Ms","dist2"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",25,1419564,1179,9,"mirror","dist",0,3,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",26,1426826,1811,207,"mirror","sheep",0,2,"CR","sheep"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",27,1439808,1934,253,"mirror","dist",0,2,"CR","dist5"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",28,1448686,2220,57,"chase","sheep",0,3,"Ms","sheep"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",29,1455581,1411,146,"mirror","dist",0,5,"CR","dist4"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",30,1467104,3464,262,"chase","sheep",0,5,"Ms","sheep"
4,"sheep-and-wolf","10/17/2023","wolf",NA,"A12Q4BP1S02YWS","A12Q4BP1S02YWS_wolf","sheep",31,1474370,1416,65,"chase","wolf",1,3,"Hit","wolf"
